cows_id,site_label,current_locationlat,current_location_lng,ebu_royal,shelter_outdoor,tower_type,tower_sytem,tower_hieght,2g_4g_lte_5g,vehicle_make,top_events,moved_date_time,moved_month_year,reached_date_time,reached_month_year,from_location,from_sub_location,from_latitude,from_longitude,to_location,to_sub_location,to_latitude,to_longitude,distance,movement_type,region_from,region_to,vendor,goverment,remarks
COW803,Normal,,,NON EBU,,,,,,,WH,31 Oct 2023,Oct-23,31 Oct 2023,Oct-23,KFS,WH,24.788988,46.841101,ACES Muzahmiya WH,,24.51704,46.26763,100.0,Half,Central,Central,Ericsson,Ash Sharqiyah,ON-AIR
COW803,VIP,,,NON EBU,,,,,,,Other,22 Jun 2021,Jun-21,23 Jun 2021,Jun-21,ACES Muzahmiya WH,Other,24.517040,46.267630,Saadah District -EXIT14,,24.696913,46.834091,80.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW803,Normal,,,NON EBU,,,,,,,Other,13 Apr 2023,Apr-23,13 Apr 2023,Apr-23,Saadah District -EXIT15,Other,24.696913,46.834091,KFS Parking 3,,24.788988,46.841101S,85.0,Full,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW803,Normal,,,EBU,,,,,,,Other,18 Sep 2023,Sep-23,18 Sep 2023,Sep-23,ACES Muzahmiya WH,Other,24.517040,46.267630,KFS,,24.78899,46.8411,100.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW803,Normal,,,EBU,,,,,,,WH,22 May 2023,May-23,22 May 2023,May-23,KFS Parking 3,WH,24.788988,46.841101,ACES Muzahmiya WH,,24.51704,46.26763,85.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW803,Normal,,,NON EBU,,,,,,,WH,27 Sep 2023,Sep-23,27 Sep 2023,Sep-23,KFS,WH,24.788990,46.841100,ACES Muzahmiya WH,,24.51704,46.26763,100.0,Half,Central,Central,Ericsson,Hail,ON-AIR
COW804,Normal,,,NON EBU,,,,,,,Riyadh Season,5 Oct 2021,Oct-21,5 Oct 2021,Oct-21,ACES Muzahmiya WH,Event,24.51704,46.26763,Riyadh Season,Riyadh Season,24.778655,46.600921,120.0,Half,Central,Central,Ericsson,Asir,ON-AIR
COW804,VIP,,,EBU,,,,,,,Other,1 Jan 2022,Jan-22,1 Jan 2022,Jan-22,Riyadh Season Opening ceremony,Other,24.778594 ,46.603112 ,Car Show Dirab Road,,24.460462,46.578634,100.0,Full,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW804,Normal,,,EBU,,,,,,,Riyadh Season,26 Aug 2021,Aug-21,26 Aug 2021,Aug-21,ACES Muzahmiya WH,Event,24.517040,46.267630,Riiyadh Season,Riyadh Season,24.952,46.8052,160.0,Half,Central,Central,Ericsson,Ash Sharqiyah,OFF-AIR
COW804,Normal,,,NON EBU,,,,,,,Riyadh Season,19 Nov 2021,Nov-21,19 Nov 2021,Nov-21,Riyadh Season Ceremony,Event,24.778655,46.600921,Riyadh Season,Riyadh Season,24.778594 ,46.603112 ,0.5,Full,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW804,Normal,,,NON EBU,,,,,,,MDLBEAST Festival,11 Dec 2021,Dec-21,11 Dec 2021,Dec-21,Riyadh Season Opening ceremony,Event,24.778594 ,46.603112 ,MDL Beast,MDL Beast,24.993545,46.509686,40.0,Full,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW804,Normal,,,NON EBU,,,,,,,MDLBEAST Festival,14 Nov 2022,Nov-22,14 Nov 2022,Nov-22,ACES Muzahmiya WH,Event,24.517040,46.267630,MDL Beast,MDL Beast,24.99363907,46.51001278,100.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW804,Normal,,,EBU,,,,,,,Other,14 Apr 2023,Apr-23,14 Apr 2023,Apr-23,stc Jeddah WH,Other,21.631547,39.107990,Jeddah Ookla Location,,21.87627,39.18502,70.0,Half,West,West,Ericsson,Ash Sharqiyah,ON-AIR
COW804,Normal,,,NON EBU,,,,,,,Other,20 Jan 2022,Jan-22,20 Jan 2022,Jan-22,Car Show Dirab Road,Royal,24.460462,46.578634,King camp,,24.390144,46.302853,50.0,Full,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW804,Normal,,,NON EBU,,,,,,,WH,26 Aug 2021,Aug-21,26 Aug 2021,Aug-21,Jandriya Riiyadh Season WZ2,WH,24.952000,46.805200,ACES Muzahmiya WH,,24.51704,46.26763,150.0,Half,Central,Central,Ericsson,Makkah,ON-AIR
COW804,Normal,,,NON EBU,,,,,,,Other,1 May 2022,May-22,1 May 2022,May-22,ACES Muzahmiya WH,Event,24.517040,46.267630,Al Kharaj Dairy event,Al Kharaj Dairy event,24.114163,47.254754,160.0,Half,Central,Central,Ericsson,Ar Riyad,ON-AIR
COW804,Normal,,,NON EBU,,,,,,,WH,20 Dec 2022,Dec-22,20 Dec 2022,Dec-22,MDL Beast 2022,WH,24.993639,46.510013,ACES Muzahmiya WH,,24.51704,46.26763,80.0,Half,Central,Central,Ericsson,Asir,ON-AIR
COW804,Normal,,,EBU,,,,,,,WH,7 Apr 2022,Apr-22,7 Apr 2022,Apr-22,Al Kharaj Dairy event,WH,24.114163,47.254754,ACES Muzahmiya WH,,24.51704,46.26763,160.0,Half,Central,Central,Ericsson,Al Madinah,ON-AIR
COW804,Normal,,,NON EBU,,,,,,,WH,13 May 2022,May-22,13 May 2022,May-22,Al Kharaj Dairy event,WH,24.114163,47.254754,ACES Muzahmiya WH,,24.51704,46.26763,160.0,Half,Central,Central,Ericsson,Makkah,ON-AIR
COW804,VIP,,,NON EBU,,,,,,,WH,16 Feb 2023,Feb-23,17 Feb 2023,Feb-23,ACES Muzahmiya WH,WH,24.517040,46.267630,stc Jeddah WH,,21.631547,39.10799,1030.0,Zero,Central,West,Ericsson,Ar Riyad,ON-AIR
COW804,Normal,,,NON EBU,,,,,,,WH,9 Aug 2024,Aug-24,9 Aug 2024,Aug-24,Ooklaa service in jeddah,WH,21.876270,39.185020,stc Jeddah WH,,21.631547,39.10799,70.0,Half,West,West,Ericsson,Al Jawf,ON-AIR
COW805,Normal,,,EBU,,,,,,,WH,1 Nov 2024,Nov-24,1 Nov 2024,Nov-24,MDL Beast VIP,WH,24.997869,46.510620,ACES Muzahmiya WH,,24.51704,46.26763,120.0,Half,Central,Central,Ericsson,Ar Riyad,Repeater
